data,hora,local,temperatura,humidade,intensidadeVento,precAcumulada,descDirVento,radiacao,fmc,fmc_teorico_pratico,ffmc_pratico,isi_pratico,s_pratico,dsr_pratico,fwi_pratico,ffmc0,dmc0,dc0,ffmc_teorico_12h,fmc_teorico_12h,isi_teorico_12h,bui_12h,s_teorico_12h,dsr_teorico_12h,fwi_teorico_12h,hora_ref,precAcumulada_24h
2025-05-19,1,Praia do Ribatejo,10.3,97.0,0.5,0.0,NE,326.6,14.78,42.96,86.4,2.63,2.6,0.15,2.6,,,,,,,,,,,,0.9
2025-05-19,2,Praia do Ribatejo,9.8,97.0,0.7,0.0,N,264.5,15.61,42.94,85.66,2.39,2.28,0.12,2.28,,,,,,,,,,,,0.9
2025-05-19,3,Praia do Ribatejo,9.8,98.0,0.7,0.0,SE,255.7,16.38,43.23,84.98,2.18,1.96,0.09,1.96,,,,,,,,,,,,0.9
2025-05-19,4,Praia do Ribatejo,10.9,98.0,0.6,0.4,SE,254.4,22.03,53.49,80.15,1.19,0.72,0.02,0.72,,,,,,,,,,,,1.3
2025-05-19,5,Praia do Ribatejo,10.9,98.0,0.8,0.1,NW,473.8,22.94,55.99,79.41,1.11,0.67,0.01,0.67,,,,,,,,,,,,1.4
2025-05-19,6,Praia do Ribatejo,11.4,98.0,0.5,0.3,S,476.8,23.62,63.69,78.85,1.04,0.6,0.01,0.6,,,,,,,,,,,,1.7
2025-05-19,7,Praia do Ribatejo,12.6,98.0,1.3,0.3,E,620.4,23.19,70.66,79.2,1.12,0.63,0.01,0.63,,,,,,,,,,,,2.0
2025-05-19,8,Praia do Ribatejo,13.8,97.0,0.9,0.0,SW,805.2,20.83,69.66,81.15,1.35,0.76,0.02,0.76,,,,,,,,,,,,2.0
2025-05-19,9,Praia do Ribatejo,14.7,96.0,0.7,0.0,S,1181.2,16.46,68.66,84.91,2.15,1.75,0.07,1.75,,,,,,,,,,,,2.0
2025-05-19,10,Praia do Ribatejo,17.7,83.0,1.2,0.0,SW,2276.4,13.83,54.47,87.26,3.08,3.09,0.2,3.09,,,,,,,,,,,,2.0
2025-05-19,11,Praia do Ribatejo,18.7,76.0,1.7,0.0,NW,1650.7,13.86,47.78,87.24,3.14,3.24,0.22,3.24,,,,,,,,,,,,2.0
2025-05-19,12,Praia do Ribatejo,19.8,65.0,2.7,0.0,N,1505.9,13.06,39.23,87.97,3.67,4.01,0.32,4.01,71.62,8.18,26.95,71.62,33.04,0.76,9.3,0.44,0.01,0.44,12.0,2.0
2025-05-19,13,Praia do Ribatejo,20.7,63.0,2.0,0.0,N,2350.8,11.42,38.48,89.49,4.41,4.91,0.46,4.91,,,,,,,,,,,,2.0
2025-05-19,14,Praia do Ribatejo,21.2,59.0,3.1,0.0,N,1820.2,10.32,34.82,90.53,5.41,6.08,0.66,6.08,,,,,,,,,,,,2.0
2025-05-19,15,Praia do Ribatejo,22.7,53.0,3.8,0.0,NW,2643.8,9.74,30.38,91.09,6.07,6.9,0.83,6.9,,,,,,,,,,,,2.0
2025-05-19,16,Praia do Ribatejo,23.4,51.0,4.8,0.0,NW,2762.0,9.2,27.56,91.61,6.87,7.82,1.04,7.82,,,,,,,,,,,,1.9
2025-05-19,17,Praia do Ribatejo,22.4,53.0,5.5,0.0,NW,2033.1,8.93,28.64,91.87,7.38,8.27,1.14,8.27,,,,,,,,,,,,1.9
2025-05-19,18,Praia do Ribatejo,21.3,56.0,5.0,0.0,NW,1309.2,8.84,24.77,91.96,7.29,8.4,1.18,8.4,,,,,,,,,,,,1.1
2025-05-19,19,Praia do Ribatejo,19.8,62.0,4.0,0.0,NW,575.4,9.06,27.89,91.74,6.73,7.71,1.01,7.71,,,,,,,,,,,,1.1
2025-05-19,20,Praia do Ribatejo,17.6,72.0,4.0,0.0,NW,53.4,9.32,32.39,91.49,6.49,7.29,0.92,7.29,,,,,,,,,,,,1.1
2025-05-19,21,Praia do Ribatejo,16.4,78.0,2.6,0.0,N,0.0,9.75,36.21,91.08,5.7,6.39,0.72,6.39,,,,,,,,,,,,1.1
2025-05-19,22,Praia do Ribatejo,15.3,84.0,1.8,0.0,N,0.0,10.57,39.96,90.3,4.9,5.45,0.55,5.45,,,,,,,,,,,,1.1
2025-05-19,23,Praia do Ribatejo,14.3,90.0,1.8,0.0,N,0.0,11.49,43.34,89.43,4.32,4.75,0.43,4.75,,,,,,,,,,,,1.1
2025-05-20,0,Praia do Ribatejo,13.5,92.0,0.8,0.0,N,0.0,12.38,33.42,88.6,3.65,4.64,0.41,4.64,,,,,,,,,,,,1.1
2025-05-20,1,Praia do Ribatejo,12.5,95.0,1.4,0.0,NW,2.5,13.29,34.1,87.76,3.34,4.19,0.34,4.19,,,,,,,,,,,,1.1
2025-05-20,2,Praia do Ribatejo,11.6,96.0,1.2,0.0,N,465.5,13.98,34.36,87.13,3.02,3.74,0.28,3.74,,,,,,,,,,,,1.1
2025-05-20,3,Praia do Ribatejo,11.8,97.0,0.9,0.0,N,588.2,14.67,34.55,86.5,2.72,3.31,0.23,3.31,,,,,,,,,,,,1.1
2025-05-20,4,Praia do Ribatejo,11.1,97.0,0.5,0.0,E,518.4,15.39,26.71,85.86,2.43,2.88,0.18,2.88,,,,,,,,,,,,0.7
2025-05-20,5,Praia do Ribatejo,10.6,97.0,1.4,0.0,NE,405.3,16.05,25.83,85.27,2.35,2.75,0.16,2.75,,,,,,,,,,,,0.6
2025-05-20,6,Praia do Ribatejo,10.9,97.0,1.0,0.0,NW,418.7,16.73,24.72,84.67,2.12,2.39,0.13,2.39,,,,,,,,,,,,0.3
2025-05-20,7,Praia do Ribatejo,12.8,95.0,1.7,0.0,N,676.4,16.44,23.81,84.92,2.27,2.65,0.15,2.65,,,,,,,,,,,,0.0
2025-05-20,8,Praia do Ribatejo,15.8,87.0,3.5,0.0,NW,1286.4,14.58,20.61,86.58,3.14,3.98,0.31,3.98,,,,,,,,,,,,0.0
2025-05-20,9,Praia do Ribatejo,18.6,74.0,4.5,0.0,N,1972.5,12.9,18.24,88.12,4.1,5.41,0.54,5.41,,,,,,,,,,,,0.0
2025-05-20,10,Praia do Ribatejo,20.9,61.0,3.8,0.0,NW,2630.0,11.56,16.51,89.36,4.74,6.36,0.72,6.36,,,,,,,,,,,,0.0
2025-05-20,11,Praia do Ribatejo,22.6,55.0,3.3,0.0,NW,3117.5,10.33,15.38,90.52,5.46,7.35,0.93,7.35,,,,,,,,,,,,0.0
2025-05-20,12,Praia do Ribatejo,24.1,51.0,3.5,0.0,NW,3436.8,9.33,14.46,91.48,6.32,8.45,1.19,8.45,83.31,11.43,33.7,83.31,18.29,2.0,12.37,2.1,0.1,2.1,12.0,0.0
2025-05-20,13,Praia do Ribatejo,24.9,49.0,3.9,0.0,NW,3521.3,8.64,13.95,92.15,7.09,9.38,1.43,9.38,,,,,,,,,,,,0.0
2025-05-20,14,Praia do Ribatejo,25.7,49.0,4.3,0.0,NW,3403.5,8.08,13.75,92.7,7.81,10.21,1.66,10.21,,,,,,,,,,,,0.0
2025-05-20,15,Praia do Ribatejo,25.9,49.0,4.7,0.0,NW,3106.7,7.737,13.68,93.04,8.36,10.8,1.84,10.8,,,,,,,,,,,,0.0
2025-05-20,16,Praia do Ribatejo,25.6,52.0,5.1,0.0,NW,2635.3,7.604,14.22,93.17,8.68,11.09,1.93,11.09,,,,,,,,,,,,0.0
2025-05-20,17,Praia do Ribatejo,24.8,54.0,5.3,0.0,NW,1997.8,7.556,14.69,93.21,8.83,11.19,1.95,11.19,,,,,,,,,,,,0.0
2025-05-20,18,Praia do Ribatejo,23.3,58.0,6.2,0.0,NW,1291.3,7.578,15.56,93.19,9.21,11.47,2.04,11.47,,,,,,,,,,,,0.0
2025-05-20,19,Praia do Ribatejo,21.0,61.0,4.8,0.0,NW,526.0,7.775,16.46,93.0,8.36,10.48,1.74,10.48,,,,,,,,,,,,0.0
2025-05-20,20,Praia do Ribatejo,18.9,68.0,4.7,0.0,NW,65.3,7.969,17.72,92.81,8.09,10.07,1.62,10.07,,,,,,,,,,,,0.0
2025-05-20,21,Praia do Ribatejo,17.4,76.0,3.6,0.0,N,0.0,8.38,18.24,92.41,7.24,9.05,1.34,9.05,,,,,,,,,,,,0.0
2025-05-20,22,Praia do Ribatejo,16.4,82.0,2.9,0.0,NW,0.0,8.87,19.19,91.93,6.53,8.2,1.13,8.2,,,,,,,,,,,,0.0
2025-05-20,23,Praia do Ribatejo,15.4,87.0,1.6,0.0,N,0.0,9.38,20.55,91.43,5.7,7.21,0.9,7.21,,,,,,,,,,,,0.0
2025-05-21,0,Praia do Ribatejo,14.5,88.0,2.4,0.0,NW,0.0,9.74,20.01,91.09,5.65,7.92,1.06,7.92,,,,,,,,,,,,0.0
2025-05-21,1,Praia do Ribatejo,14.1,90.0,3.1,0.0,NW,0.0,10.13,20.79,90.72,5.55,7.78,1.03,7.78,,,,,,,,,,,,0.0
2025-05-21,2,Praia do Ribatejo,13.9,91.0,2.3,0.0,N,0.0,10.67,21.08,90.2,4.96,7.01,0.85,7.01,,,,,,,,,,,,0.0
2025-05-21,3,Praia do Ribatejo,13.7,93.0,2.6,0.0,NW,0.0,11.37,21.97,89.54,4.58,6.5,0.75,6.5,,,,,,,,,,,,0.0
2025-05-21,4,Praia do Ribatejo,14.1,93.0,3.9,0.0,NW,0.0,12.0,22.13,88.95,4.49,6.39,0.72,6.39,,,,,,,,,,,,0.0
2025-05-21,5,Praia do Ribatejo,14.1,93.0,2.5,0.0,N,0.0,12.65,21.95,88.35,3.84,5.49,0.55,5.49,,,,,,,,,,,,0.0
2025-05-21,6,Praia do Ribatejo,14.2,92.0,3.1,0.0,N,84.4,13.17,21.59,87.87,3.69,5.29,0.52,5.29,,,,,,,,,,,,0.0
2025-05-21,7,Praia do Ribatejo,15.6,87.0,4.6,0.0,NW,605.5,13.06,19.83,87.97,4.04,5.82,0.61,5.82,,,,,,,,,,,,0.0
2025-05-21,8,Praia do Ribatejo,17.2,81.0,3.6,0.0,NW,1140.8,12.01,18.04,88.94,4.42,6.39,0.73,6.39,,,,,,,,,,,,0.0
2025-05-21,9,Praia do Ribatejo,19.4,72.0,4.4,0.0,NW,1985.2,10.99,16.07,89.9,5.27,7.63,0.99,7.63,,,,,,,,,,,,0.0
2025-05-21,10,Praia do Ribatejo,20.9,66.0,4.4,0.0,NW,2629.5,10.22,15.08,90.63,5.86,8.45,1.19,8.45,,,,,,,,,,,,0.0
2025-05-21,11,Praia do Ribatejo,22.6,60.0,3.6,0.0,N,3112.4,9.36,15.08,91.45,6.33,9.13,1.36,9.13,,,,,,,,,,,,0.0
2025-05-21,12,Praia do Ribatejo,24.4,56.0,4.5,0.0,NW,3381.3,8.75,14.31,92.04,7.2,10.27,1.68,10.27,86.09,14.38,40.49,86.09,15.13,3.08,15.24,4.2,0.35,4.2,12.0,0.0
2025-05-21,13,Praia do Ribatejo,25.4,56.0,4.1,0.0,NW,3483.6,8.31,14.16,92.47,7.49,10.65,1.79,10.65,,,,,,,,,,,,0.0
2025-05-21,14,Praia do Ribatejo,26.1,54.0,5.1,0.0,NW,3421.1,8.05,13.74,92.73,8.17,11.47,2.04,11.47,,,,,,,,,,,,0.0
2025-05-21,15,Praia do Ribatejo,26.0,55.0,3.8,0.0,---,-99.0,7.871,13.93,92.9,7.84,11.08,1.92,11.08,,,,,,,,,,,,0.0
2025-05-21,17,Praia do Ribatejo,24.2,58.0,5.3,0.0,NW,2012.4,7.692,14.61,93.08,8.67,11.92,2.19,11.92,,,,,,,,,,,,0.0
2025-05-21,18,Praia do Ribatejo,23.3,60.0,4.4,0.0,NW,1334.0,7.753,15.02,93.02,8.21,11.37,2.01,11.37,,,,,,,,,,,,0.0
2025-05-21,19,Praia do Ribatejo,21.3,66.0,5.1,0.0,NW,591.0,7.982,15.08,92.79,8.24,11.28,1.98,11.28,,,,,,,,,,,,0.0
2025-05-21,20,Praia do Ribatejo,18.9,74.0,6.4,0.0,NW,57.7,8.31,16.51,92.47,8.41,11.32,2.0,11.32,,,,,,,,,,,,0.0
2025-05-21,21,Praia do Ribatejo,17.3,81.0,3.9,0.0,N,0.1,8.83,18.05,91.97,6.91,9.52,1.47,9.52,,,,,,,,,,,,0.0
2025-05-21,22,Praia do Ribatejo,16.4,85.0,5.5,0.0,NW,0.0,9.41,19.23,91.41,6.91,9.48,1.46,9.48,,,,,,,,,,,,0.0
2025-05-21,23,Praia do Ribatejo,15.6,87.0,3.3,0.0,N,0.0,10.0,19.74,90.84,5.71,8.01,1.08,8.01,,,,,,,,,,,,0.0
2025-05-22,0,Praia do Ribatejo,15.0,89.0,2.9,0.0,NW,0.0,10.59,19.76,90.28,5.16,8.07,1.1,8.07,,,,,,,,,,,,0.0
2025-05-22,1,Praia do Ribatejo,14.7,91.0,2.9,0.0,N,0.0,11.24,20.51,89.66,4.73,7.45,0.95,7.45,,,,,,,,,,,,0.0
2025-05-22,2,Praia do Ribatejo,14.8,92.0,3.4,0.0,N,0.0,11.85,21.01,89.09,4.47,7.07,0.87,7.07,,,,,,,,,,,,0.0
2025-05-22,3,Praia do Ribatejo,15.2,91.0,2.8,0.0,NW,0.0,12.39,20.5,88.59,4.03,6.44,0.73,6.44,,,,,,,,,,,,0.0
2025-05-22,4,Praia do Ribatejo,15.1,92.0,2.7,0.0,N,0.0,12.97,20.91,88.05,3.71,5.95,0.64,5.95,,,,,,,,,,,,0.0
2025-05-22,5,Praia do Ribatejo,14.6,94.0,3.1,0.0,N,0.0,13.5,21.9,87.57,3.53,5.66,0.58,5.66,,,,,,,,,,,,0.0
2025-05-22,6,Praia do Ribatejo,14.6,94.0,3.2,0.0,NW,49.6,13.74,21.91,87.35,3.44,5.51,0.56,5.51,,,,,,,,,,,,0.0
2025-05-22,7,Praia do Ribatejo,15.2,92.0,4.4,0.0,NW,348.6,13.62,21.14,87.46,3.72,5.95,0.64,5.95,,,,,,,,,,,,0.0
2025-05-22,8,Praia do Ribatejo,17.0,85.0,5.4,0.0,NW,1215.9,12.56,18.66,88.43,4.49,7.17,0.89,7.17,,,,,,,,,,,,0.0
2025-05-22,9,Praia do Ribatejo,19.7,76.0,5.1,0.0,NW,1962.5,11.45,16.29,89.47,5.13,8.17,1.12,8.17,,,,,,,,,,,,0.0
2025-05-22,10,Praia do Ribatejo,21.3,69.0,4.7,0.0,NW,2589.5,10.46,14.85,90.4,5.75,9.1,1.36,9.1,,,,,,,,,,,,0.0
2025-05-22,11,Praia do Ribatejo,23.8,54.0,5.9,0.0,NW,3011.1,9.39,12.92,91.43,7.07,11.01,1.9,11.01,,,,,,,,,,,,0.0
2025-05-22,12,Praia do Ribatejo,24.9,48.0,6.5,0.0,NW,3362.2,8.71,12.53,92.08,8.0,12.26,2.3,12.26,88.05,17.94,47.38,88.05,12.97,4.5,18.43,6.88,0.83,6.88,12.0,0.0
2025-05-22,13,Praia do Ribatejo,25.9,48.0,6.5,0.0,NW,3552.8,8.23,12.38,92.55,8.55,12.95,2.53,12.95,,,,,,,,,,,,0.0
2025-05-22,14,Praia do Ribatejo,26.0,48.0,5.2,0.0,NW,3137.4,7.938,12.37,92.84,8.34,12.7,2.44,12.7,,,,,,,,,,,,0.0
2025-05-22,15,Praia do Ribatejo,26.6,48.0,6.5,0.0,NW,3109.3,7.681,12.27,93.09,9.22,13.77,2.82,13.77,,,,,,,,,,,,0.0
2025-05-22,16,Praia do Ribatejo,25.7,49.0,6.6,0.0,NW,2618.6,7.565,12.56,93.21,9.42,13.95,2.89,13.95,,,,,,,,,,,,0.0
2025-05-22,17,Praia do Ribatejo,24.4,49.0,5.9,0.0,NW,1993.0,7.386,12.75,93.38,9.32,13.8,2.83,13.8,,,,,,,,,,,,0.0
2025-05-22,18,Praia do Ribatejo,22.7,52.0,5.7,0.0,NW,1288.8,7.306,12.92,93.46,9.33,13.72,2.8,13.72,,,,,,,,,,,,0.0
2025-05-22,19,Praia do Ribatejo,21.2,58.0,5.0,0.0,NW,567.6,7.467,13.19,93.3,8.81,13.01,2.55,13.01,,,,,,,,,,,,0.0
2025-05-22,20,Praia do Ribatejo,19.1,67.0,4.6,0.0,N,65.2,7.703,14.76,93.07,8.35,12.34,2.32,12.34,,,,,,,,,,,,0.0
2025-05-22,21,Praia do Ribatejo,17.3,76.0,4.9,0.0,N,0.0,8.17,16.48,92.61,7.95,11.75,2.13,11.75,,,,,,,,,,,,0.0
2025-05-22,22,Praia do Ribatejo,16.3,81.0,3.7,0.0,N,0.0,8.69,17.52,92.1,6.97,10.5,1.75,10.5,,,,,,,,,,,,0.0
2025-05-22,23,Praia do Ribatejo,15.7,84.0,2.5,0.0,N,0.0,9.24,18.17,91.57,6.08,9.34,1.42,9.34,,,,,,,,,,,,0.0
2025-05-23,0,Praia do Ribatejo,15.1,88.0,2.4,0.0,N,0.0,9.81,18.84,91.02,5.6,9.5,1.46,9.5,,,,,,,,,,,,0.0
2025-05-23,1,Praia do Ribatejo,14.4,91.0,2.0,0.0,N,0.0,10.36,19.83,90.5,5.09,8.74,1.26,8.74,,,,,,,,,,,,0.0
2025-05-23,2,Praia do Ribatejo,14.1,93.0,1.2,0.0,N,0.0,10.97,20.44,89.92,4.5,7.83,1.04,7.83,,,,,,,,,,,,0.0
2025-05-23,3,Praia do Ribatejo,13.7,94.0,1.3,0.0,N,0.0,11.62,20.91,89.31,4.14,7.27,0.91,7.27,,,,,,,,,,,,0.0
2025-05-23,4,Praia do Ribatejo,13.7,95.0,2.1,0.0,N,0.0,12.15,21.64,88.81,4.02,7.06,0.87,7.06,,,,,,,,,,,,0.0
2025-05-23,5,Praia do Ribatejo,14.1,94.0,3.6,0.0,N,0.0,12.85,21.46,88.16,3.95,6.96,0.84,6.96,,,,,,,,,,,,0.0
2025-05-23,6,Praia do Ribatejo,13.9,94.0,2.3,0.0,NW,92.5,13.49,21.19,87.57,3.4,6.04,0.66,6.04,,,,,,,,,,,,0.0
2025-05-23,7,Praia do Ribatejo,14.8,91.0,2.9,0.0,NW,593.9,13.46,20.01,87.6,3.52,6.26,0.7,6.26,,,,,,,,,,,,0.0
2025-05-23,8,Praia do Ribatejo,16.8,80.0,3.3,0.0,NW,1321.9,12.17,16.77,88.79,4.26,7.54,0.97,7.54,,,,,,,,,,,,0.0
2025-05-23,9,Praia do Ribatejo,19.4,66.0,3.8,0.0,NW,2024.4,10.9,14.1,89.98,5.18,9.07,1.35,9.07,,,,,,,,,,,,0.0
2025-05-23,10,Praia do Ribatejo,22.3,55.0,3.6,0.0,NW,2655.2,9.83,12.19,91.0,5.93,10.36,1.71,10.36,,,,,,,,,,,,0.0
2025-05-23,11,Praia do Ribatejo,24.5,47.0,3.7,0.0,NW,3135.2,8.87,11.21,91.93,6.8,11.78,2.14,11.78,,,,,,,,,,,,0.0
2025-05-23,12,Praia do Ribatejo,26.1,41.0,4.1,0.0,NW,3447.9,8.12,10.93,92.66,7.69,13.16,2.6,13.16,89.64,22.17,54.48,89.64,11.26,5.01,22.16,8.41,1.18,8.41,12.0,0.0
2025-05-23,13,Praia do Ribatejo,26.8,39.0,4.4,0.0,NW,3552.0,7.36,10.5,93.41,8.67,14.52,3.1,14.52,,,,,,,,,,,,0.0
2025-05-23,14,Praia do Ribatejo,27.5,38.0,4.4,0.0,NW,3458.3,7.007,10.22,93.76,9.1,15.13,3.33,15.13,,,,,,,,,,,,0.0
2025-05-23,15,Praia do Ribatejo,28.0,36.0,4.6,0.0,NW,3167.0,6.707,9.79,94.06,9.58,15.8,3.6,15.8,,,,,,,,,,,,0.0
2025-05-23,16,Praia do Ribatejo,28.1,33.0,5.1,0.0,N,2695.2,6.515,9.24,94.25,10.09,16.5,3.89,16.5,,,,,,,,,,,,0.0
2025-05-23,17,Praia do Ribatejo,27.0,41.0,5.7,0.0,NW,2024.8,6.467,10.79,94.3,10.47,16.72,3.98,16.72,,,,,,,,,,,,0.0
2025-05-23,18,Praia do Ribatejo,25.5,46.0,4.9,0.0,NW,1295.9,6.439,11.21,94.32,10.1,16.1,3.72,16.1,,,,,,,,,,,,0.0
2025-05-23,19,Praia do Ribatejo,23.6,49.0,4.6,0.0,NW,603.2,6.53,11.21,94.23,9.82,15.62,3.53,15.62,,,,,,,,,,,,0.0
2025-05-23,20,Praia do Ribatejo,21.0,55.0,2.3,0.0,NW,64.8,6.591,12.3,94.17,8.67,14.01,2.91,14.01,,,,,,,,,,,,0.0
2025-05-23,21,Praia do Ribatejo,18.6,62.0,2.3,0.0,N,0.0,6.7,13.49,94.06,8.54,13.66,2.78,13.66,,,,,,,,,,,,0.0
2025-05-23,22,Praia do Ribatejo,17.7,65.0,1.2,0.0,N,0.0,6.963,13.89,93.8,7.8,12.66,2.43,12.66,,,,,,,,,,,,0.0
2025-05-23,23,Praia do Ribatejo,15.7,75.0,1.4,0.0,NW,0.0,7.153,15.58,93.61,7.67,12.4,2.34,12.4,,,,,,,,,,,,0.0
2025-05-24,0,Praia do Ribatejo,15.0,78.0,1.4,0.0,N,0.0,7.489,15.51,93.28,7.32,13.14,2.6,13.14,,,,,,,,,,,,0.0
2025-05-24,1,Praia do Ribatejo,14.1,83.0,1.4,0.0,N,0.0,7.932,16.58,92.84,6.89,12.46,2.36,12.46,,,,,,,,,,,,0.0
2025-05-24,2,Praia do Ribatejo,13.4,85.0,1.7,0.0,N,0.0,8.66,17.14,92.13,6.33,11.61,2.09,11.61,,,,,,,,,,,,0.0
2025-05-24,3,Praia do Ribatejo,12.7,88.0,1.0,0.0,N,0.0,9.27,17.77,91.54,5.62,10.51,1.75,10.51,,,,,,,,,,,,0.0
2025-05-24,4,Praia do Ribatejo,11.2,93.0,0.9,0.0,NE,2.5,10.11,19.4,90.73,4.98,9.47,1.45,9.47,,,,,,,,,,,,0.0
2025-05-24,5,Praia do Ribatejo,10.1,95.0,0.8,0.0,NE,307.6,11.0,20.11,89.89,4.39,8.48,1.2,8.48,,,,,,,,,,,,0.0
2025-05-24,6,Praia do Ribatejo,9.9,96.0,1.2,0.0,NE,782.6,11.89,20.77,89.05,3.98,7.76,1.02,7.76,,,,,,,,,,,,0.0
2025-05-24,7,Praia do Ribatejo,13.2,83.0,0.6,0.0,SE,641.0,12.12,16.31,88.84,3.74,7.43,0.95,7.43,,,,,,,,,,,,0.0
2025-05-24,8,Praia do Ribatejo,17.2,71.0,1.7,0.0,N,1332.1,10.9,14.28,89.98,4.66,9.15,1.37,9.15,,,,,,,,,,,,0.0
2025-05-24,9,Praia do Ribatejo,21.0,56.0,1.7,0.0,NW,2034.0,9.55,11.82,91.27,5.6,10.91,1.87,10.91,,,,,,,,,,,,0.0
2025-05-24,10,Praia do Ribatejo,24.7,43.0,1.4,0.0,E,2664.1,8.58,9.69,92.21,6.3,12.28,2.3,12.28,,,,,,,,,,,,0.0
2025-05-24,11,Praia do Ribatejo,26.9,35.0,1.3,0.0,S,3145.6,7.689,9.28,93.08,7.09,13.68,2.79,13.68,,,,,,,,,,,,0.0
2025-05-24,12,Praia do Ribatejo,28.4,33.0,0.8,0.0,S,3411.0,6.95,8.94,93.81,7.65,14.62,3.14,14.62,91.48,27.37,62.0,91.48,9.33,5.52,27.32,10.26,1.67,10.26,12.0,0.0
2025-05-24,13,Praia do Ribatejo,29.5,28.0,1.8,0.0,NW,3567.0,6.315,7.87,94.45,8.79,16.39,3.84,16.39,,,,,,,,,,,,0.0
2025-05-24,14,Praia do Ribatejo,29.9,26.0,0.9,0.0,SE,3467.6,6.007,7.47,94.76,8.76,16.42,3.85,16.42,,,,,,,,,,,,0.0
2025-05-24,15,Praia do Ribatejo,30.6,24.0,1.1,0.0,W,3170.8,5.69,6.97,95.08,9.25,17.17,4.17,17.17,,,,,,,,,,,,0.0
2025-05-24,16,Praia do Ribatejo,30.5,28.0,4.5,0.0,NW,2692.5,4.652,7.65,96.13,12.67,21.5,6.21,21.5,,,,,,,,,,,,0.0
2025-05-24,17,Praia do Ribatejo,28.8,35.0,5.3,0.0,NW,2034.9,4.563,9.2,96.23,13.36,22.04,6.49,22.04,,,,,,,,,,,,0.0
2025-05-24,18,Praia do Ribatejo,27.2,37.0,4.1,0.0,NW,1347.2,4.359,9.28,96.44,12.93,21.41,6.16,21.41,,,,,,,,,,,,0.0
2025-05-24,19,Praia do Ribatejo,24.9,47.0,3.5,0.0,NW,601.5,4.537,10.25,96.25,12.24,20.25,5.58,20.25,,,,,,,,,,,,0.0
2025-05-24,20,Praia do Ribatejo,21.5,58.0,3.6,0.0,NW,59.9,4.804,12.2,95.98,11.86,19.43,5.19,19.43,,,,,,,,,,,,0.0
2025-05-24,21,Praia do Ribatejo,18.9,61.0,3.1,0.0,NW,0.0,5.72,12.8,95.05,10.19,17.25,4.2,17.25,,,,,,,,,,,,0.0
2025-05-24,22,Praia do Ribatejo,17.2,68.0,1.4,0.0,N,0.0,6.024,13.75,94.74,8.97,15.53,3.49,15.53,,,,,,,,,,,,0.0
2025-05-24,23,Praia do Ribatejo,15.4,79.0,1.7,0.0,N,0.0,6.528,15.78,94.24,8.49,14.73,3.18,14.73,,,,,,,,,,,,0.0
2025-05-25,0,Praia do Ribatejo,14.6,84.0,1.7,0.0,N,0.0,7.118,17.5,93.65,7.82,14.57,3.12,14.57,,,,,,,,,,,,0.0
2025-05-25,1,Praia do Ribatejo,13.9,91.0,2.5,0.0,N,0.0,7.849,19.87,92.93,7.37,13.83,2.84,13.83,,,,,,,,,,,,0.0
2025-05-25,2,Praia do Ribatejo,13.8,94.0,3.2,0.0,N,0.0,8.66,21.33,92.13,6.82,13.0,2.55,13.0,,,,,,,,,,,,0.0
